0.85,0.85,0.85,0.72,0.63,0.49,0.48,0.46,0.38
0.85,0.85,0.85,0.36,0.26,0.21,0.14,0.15,0.07
0.85,0.85,0.85,0.63,0.51,0.4,0.33,0.33,0.3
0.85,0.85,0.85,0.74,0.56,0.54,0.43,0.42,0.36
0.85,0.85,0.85,0.71,0.57,0.54,0.44,0.4,0.37
0.84,0.85,0.85,0.69,0.53,0.47,0.41,0.41,0.4
0.84,0.84,0.85,0.67,0.47,0.36,0.32,0.34,0.32
