0.97,0.97,0.97,0.97,0.96,0.96,0.97,0.96,0.88
0.97,0.97,0.97,0.97,0.97,0.96,0.95,0.9,0.86
0.96,0.97,0.97,0.96,0.96,0.94,0.93,0.88,0.81
0.97,0.97,0.97,0.96,0.95,0.94,0.93,0.89,0.84
0.97,0.97,0.97,0.95,0.95,0.93,0.92,0.89,0.83
0.96,0.96,0.96,0.95,0.93,0.95,0.95,0.94,0.85
0.97,0.97,0.97,0.96,0.94,0.96,0.95,0.95,0.92
0.97,0.96,0.97,0.96,0.94,0.96,0.94,0.96,0.9
0.97,0.97,0.97,0.97,0.96,0.95,0.96,0.96,0.93
