0.79,0.79,0.79,0.79,0.795,0.8,0.79,0.805,0.755,0.74,0.72,0.67,0.64,0.635
0.775,0.775,0.775,0.775,0.785,0.78,0.785,0.81,0.77,0.73,0.685,0.625,0.64,0.595
0.835,0.835,0.835,0.815,0.82,0.82,0.82,0.81,0.785,0.75,0.725,0.675,0.63,0.62
0.82,0.82,0.82,0.805,0.805,0.81,0.795,0.78,0.755,0.7,0.67,0.615,0.54,0.555
