0.74,0.74,0.74,0.75,0.75,0.75,0.76,0.65,0.49,0.42,0.37,0.33,0.315,0.3
0.765,0.765,0.765,0.765,0.775,0.775,0.775,0.635,0.505,0.485,0.4,0.335,0.3,0.28
0.775,0.775,0.775,0.78,0.78,0.78,0.78,0.67,0.585,0.49,0.41,0.355,0.31,0.315
0.735,0.735,0.74,0.735,0.745,0.75,0.76,0.68,0.58,0.455,0.415,0.355,0.345,0.31
